id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long,posting_date
7316129078,chicago,21000,2008.0,gmc,yukon xl 2500 4wd,excellent,8 cylinders,gas,169000.0,clean,automatic,4wd,full-size,offroad,white,43.741,-87.7247,2021-05-03T07:34:36-0500
7316128808,chicago,6000,1998.0,porsche,boxster,good,5 cylinders,gas,31890.0,clean,manual,rwd,full-size,offroad,red,41.9209,-87.7043,2021-05-03T07:33:45-0500
7316128421,chicago,20000,2015.0,mercedes-benz,c-class,fair,4 cylinders,gas,60855.0,clean,automatic,4wd,compact,sedan,black,41.794371,-87.97286,2021-05-03T07:32:32-0500
7316126329,chicago,5000,2012.0,volvo,vnl64t670,fair,5 cylinders,diesel,674000.0,clean,manual,4wd,full-size,offroad,grey,41.9339,-87.8734,2021-05-03T07:25:04-0500
7316124127,chicago,15695,2016.0,ford,fusion energi,fair,4 cylinders,other,16994.0,clean,automatic,fwd,mid-size,sedan,grey,41.988977,-87.871739,2021-05-03T07:16:38-0500
7316122582,chicago,19995,2019.0,dodge,journey se - certified one,good,5 cylinders,gas,27783.0,clean,automatic,fwd,full-size,other,red,41.720546,-87.736499,2021-05-03T07:11:09-0500
7316122525,chicago,0,2020.0,kia,stinger gt-line,good,5 cylinders,other,8567.0,clean,automatic,rwd,full-size,sedan,black,41.726068,-87.681766,2021-05-03T07:10:58-0500
7316120834,chicago,15500,2016.0,mazda,cx-5,fair,4 cylinders,gas,84275.0,clean,automatic,4wd,mid-size,SUV,red,41.988977,-87.871739,2021-05-03T07:04:52-0500
7316119537,chicago,19995,2017.0,jeep,renegade latitude,good,5 cylinders,gas,38070.0,clean,automatic,fwd,full-size,other,white,41.720546,-87.736499,2021-05-03T07:00:23-0500
7316116926,chicago,3995,1996.0,chrysler,sebring jx,excellent,4 cylinders,gas,101260.0,clean,automatic,fwd,mid-size,convertible,red,40.1164,-88.2434,2021-05-03T06:48:55-0500
7316115652,chicago,22995,2018.0,hyundai,santa fe sport,fair,4 cylinders,gas,31075.0,clean,automatic,4wd,mid-size,SUV,custom,41.988977,-87.871739,2021-05-03T06:42:41-0500
7316115205,chicago,18995,2019.0,chevrolet,trax lt - backup,good,5 cylinders,gas,20029.0,clean,automatic,fwd,full-size,other,grey,41.720546,-87.736499,2021-05-03T06:40:32-0500
7316114786,chicago,8995,2008.0,honda,ridgeline,fair,6 cylinders,gas,165385.0,clean,automatic,4wd,full-size,pickup,black,41.988977,-87.871739,2021-05-03T06:38:32-0500
7316114585,chicago,9490,2016.0,ford,escape,fair,4 cylinders,gas,101113.0,clean,automatic,fwd,mid-size,SUV,white,41.988977,-87.871739,2021-05-03T06:37:37-0500
7316113327,chicago,26900,2018.0,subaru,outback,fair,4 cylinders,gas,24700.0,clean,automatic,4wd,mid-size,wagon,white,41.988977,-87.871739,2021-05-03T06:30:57-0500
7316113040,chicago,11000,1999.0,mercedes-benz,s-class,fair,6 cylinders,gas,81480.0,clean,automatic,rwd,full-size,sedan,black,41.76467,-88.145428,2021-05-03T06:29:15-0500
7316111477,chicago,31989,2019.0,honda,cr-v touring,good,5 cylinders,other,2756.0,clean,automatic,4wd,full-size,other,black,42.135601,-88.136115,2021-05-03T06:20:19-0500
7316111481,chicago,15995,2018.0,dodge,journey se - certified one,good,5 cylinders,gas,46587.0,clean,automatic,fwd,full-size,other,black,41.720546,-87.736499,2021-05-03T06:20:20-0500
7316110606,chicago,14899,2016.0,hyundai,tucson,fair,4 cylinders,gas,35421.0,clean,automatic,fwd,mid-size,SUV,grey,41.988977,-87.871739,2021-05-03T06:14:46-0500
7316109960,chicago,14995,2019.0,volkswagen,jetta 1.4t s - one,good,5 cylinders,gas,31413.0,clean,manual,fwd,full-size,sedan,blue,41.720546,-87.736499,2021-05-03T06:10:36-0500
7316109897,chicago,29889,2018.0,audi,a4 2.0t premium plus,good,5 cylinders,other,38146.0,clean,automatic,4wd,full-size,sedan,white,42.135601,-88.136115,2021-05-03T06:10:17-0500
7316104347,chicago,19995,2018.0,hyundai,tucson,fair,4 cylinders,gas,33810.0,clean,automatic,4wd,mid-size,SUV,black,41.988977,-87.871739,2021-05-03T05:27:26-0500
7316103478,chicago,10500,2013.0,ford,explorer,fair,5 cylinders,gas,105000.0,clean,automatic,4wd,full-size,offroad,grey,42.112,-87.9792,2021-05-03T05:18:40-0500
7316102125,chicago,20000,2005.0,jaguar,freightliner m2,good,6 cylinders,diesel,120000.0,clean,manual,rwd,full-size,truck,white,42.3813,-87.9991,2021-05-03T05:03:47-0500
7316101791,chicago,10900,2014.0,volkswagen,tiguan,fair,5 cylinders,gas,110000.0,clean,automatic,4wd,full-size,offroad,grey,42.1254,-87.8465,2021-05-03T05:01:14-0500
7316100795,chicago,19320,2018.0,hyundai,tucson,fair,4 cylinders,gas,21063.0,clean,automatic,4wd,mid-size,SUV,grey,41.988977,-87.871739,2021-05-03T04:49:10-0500
7316099815,chicago,13495,2016.0,chevrolet,cruze,fair,4 cylinders,gas,74266.0,clean,automatic,fwd,compact,sedan,custom,41.794371,-87.97286,2021-05-03T04:33:14-0500
7316096988,chicago,18651,2015.0,cadillac,srx,fair,6 cylinders,gas,60968.0,clean,automatic,fwd,mid-size,SUV,custom,41.794371,-87.97286,2021-05-03T03:47:01-0500
7316096074,chicago,2995,2007.0,toyota,prius,excellent,4 cylinders,hybrid,210000.0,clean,automatic,fwd,compact,hatchback,black,41.2453,-87.886,2021-05-03T03:30:34-0500
7316095880,chicago,2495,2004.0,volkswagen,beetle,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,compact,coupe,blue,41.2453,-87.886,2021-05-03T03:26:47-0500
7316087216,chicago,3300,2002.0,toyota,camry,good,4 cylinders,gas,162000.0,clean,automatic,fwd,mid-size,offroad,black,41.6257,-87.598,2021-05-03T01:25:44-0500
7316086870,chicago,27000,2010.0,chevrolet,camaro 2ss,excellent,8 cylinders,gas,10000.0,clean,manual,rwd,full-size,offroad,yellow,41.6018,-87.8899,2021-05-03T01:21:37-0500
7316084272,chicago,2200,1995.0,volvo,850 glt,good,4 cylinders,gas,89500.0,clean,automatic,fwd,full-size,sedan,red,41.636,-88.641,2021-05-03T00:54:49-0500
7316083952,chicago,7000,2006.0,honda,odyssey ex-l,like new,5 cylinders,gas,132700.0,clean,automatic,fwd,full-size,mini-van,blue,42.0144,-88.0935,2021-05-03T00:51:33-0500
7316080178,chicago,3995,2002.0,jaguar,ZX2,like new,4 cylinders,gas,42000.0,clean,automatic,fwd,compact,coupe,red,39.4869,-88.1761,2021-05-03T00:19:25-0500
7316076191,chicago,2200,2004.0,buick,park avenue,fair,5 cylinders,gas,180000.0,clean,automatic,4wd,full-size,offroad,grey,42.112,-87.9792,2021-05-02T23:49:29-0500
7316074360,chicago,293,2017.0,mini,cooper s countryman,fair,4 cylinders,gas,59674.0,clean,automatic,4wd,full-size,SUV,black,41.6621,-87.7927,2021-05-02T23:37:33-0500
7316073518,chicago,0,2015.0,mercedes-benz,s-class,fair,8 cylinders,gas,78807.0,clean,automatic,4wd,full-size,sedan,grey,41.86012999999999,-87.747191,2021-05-02T23:32:00-0500
7316066532,chicago,3200,2005.0,toyota,camry le,good,4 cylinders,gas,199000.0,clean,automatic,fwd,mid-size,sedan,custom,42.1458,-88.023,2021-05-02T22:51:59-0500
7316066361,chicago,274,2015.0,cadillac,cts,fair,4 cylinders,gas,39269.0,clean,automatic,4wd,full-size,sedan,black,41.8814,-87.643,2021-05-02T22:51:01-0500
7316062096,chicago,42500,2015.0,jaguar,hino 268,fair,5 cylinders,diesel,274891.0,clean,automatic,4wd,full-size,truck,yellow,41.9028,-88.1466,2021-05-02T22:29:47-0500
7316061396,chicago,7900,2008.0,mercedes-benz,genesis coupe 3.8 track,excellent,6 cylinders,diesel,227000.0,clean,automatic,4wd,full-size,SUV,silver,40.7378,-96.8445,2021-05-02T22:26:22-0500
7316060056,chicago,5550,2005.0,jaguar,MMW 325 XI,excellent,5 cylinders,gas,100000.0,clean,automatic,4wd,mid-size,sedan,blue,42.0086,-87.6947,2021-05-02T22:19:49-0500
7316057547,chicago,12500,2016.0,jeep,compass,excellent,4 cylinders,gas,45600.0,clean,automatic,fwd,mid-size,SUV,red,42.1598,-87.9644,2021-05-02T22:08:09-0500
7316054489,chicago,4595,2007.0,toyota,corolla,good,4 cylinders,gas,139005.0,clean,automatic,fwd,compact,sedan,black,42.027,-87.7221,2021-05-02T21:54:23-0500
7316054108,chicago,9400,2006.0,toyota,tacoma,excellent,6 cylinders,gas,230000.0,clean,automatic,4wd,full-size,offroad,grey,42.556,-87.8705,2021-05-02T21:52:52-0500
7316053163,chicago,3795,2007.0,kia,spectra,good,4 cylinders,gas,100021.0,clean,automatic,fwd,compact,sedan,red,42.0274,-87.722,2021-05-02T21:48:54-0500
7316052456,chicago,19500,1988.0,mercedes-benz,benz 560 sl convertible,excellent,5 cylinders,gas,93000.0,clean,automatic,4wd,full-size,offroad,red,42.0362,-87.7328,2021-05-02T21:45:55-0500
7316052103,chicago,5200,2009.0,nissan,rogue s,fair,5 cylinders,gas,165000.0,clean,automatic,4wd,full-size,offroad,grey,42.1817,-88.3304,2021-05-02T21:44:26-0500
7316050318,chicago,17000,2005.0,jeep,wrangler rubicon,good,6 cylinders,gas,99150.0,clean,automatic,4wd,sub-compact,SUV,silver,42.3669,-87.9452,2021-05-02T21:37:45-0500
7316050219,chicago,584,2018.0,audi,sq5,fair,6 cylinders,gas,40311.0,clean,automatic,4wd,full-size,SUV,grey,41.5637,-87.7247,2021-05-02T21:37:20-0500
7316046321,chicago,6200,2007.0,chevrolet,srx,good,6 cylinders,gas,103000.0,clean,automatic,4wd,mid-size,SUV,blue,42.2636,-88.0048,2021-05-02T21:22:23-0500
7316040553,chicago,7000,2013.0,hyundai,elantra,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,full-size,sedan,blue,42.139526,-87.920569,2021-05-02T21:01:21-0500
7316040457,chicago,3000,2006.0,nissan,altima 2.5 s,good,5 cylinders,gas,129000.0,clean,automatic,4wd,full-size,offroad,black,41.6129,-87.7367,2021-05-02T21:01:01-0500
7316039984,chicago,3499,2007.0,toyota,corolla,good,4 cylinders,gas,189100.0,clean,automatic,fwd,compact,sedan,silver,41.830322,-88.065001,2021-05-02T20:59:19-0500
7316037614,chicago,218,1984.0,chevrolet,suburban,fair,8 cylinders,gas,36696.0,clean,automatic,4wd,full-size,SUV,blue,42.0639,-87.9856,2021-05-02T20:50:51-0500
7316035982,chicago,15900,2007.0,dodge,charger,fair,5 cylinders,gas,86000.0,clean,automatic,4wd,full-size,offroad,grey,41.793564,-87.740299,2021-05-02T20:44:55-0500
7316035441,chicago,1250,2004.0,kia,optima,fair,6 cylinders,gas,150000.0,clean,manual,fwd,full-size,sedan,black,41.739142,-88.120394,2021-05-02T20:43:00-0500
7316031589,chicago,2900,2012.0,nissan,altima,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,sedan,grey,41.622595,-87.633814,2021-05-02T20:29:57-0500
7316024675,chicago,423,2021.0,jeep,compass,fair,4 cylinders,gas,10.0,clean,automatic,4wd,full-size,SUV,white,41.7602,-88.0159,2021-05-02T20:07:02-0500
7316023310,chicago,10700,2007.0,mercedes-benz,benz ml500,excellent,8 cylinders,gas,110000.0,clean,automatic,4wd,full-size,SUV,black,41.9778,-87.475,2021-05-02T20:02:36-0500
7316022309,chicago,4000,2004.0,toyota,camry,like new,4 cylinders,gas,122333.0,clean,automatic,fwd,full-size,sedan,grey,41.5076,-88.2169,2021-05-02T19:59:57-0500
7316020615,chicago,7500,1987.0,volkswagen,vanagon syncro,good,4 cylinders,gas,130000.0,clean,manual,4wd,full-size,bus,blue,42.0384,-88.2606,2021-05-02T19:55:02-0500
7316020609,chicago,2700,2012.0,nissan,altima,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,sedan,silver,41.622595,-87.633814,2021-05-02T19:55:00-0500
7316018501,chicago,800,2007.0,buick,genesis coupe 3.8 track,fair,4 cylinders,gas,180000.0,missing,automatic,fwd,sub-compact,sedan,blue,41.6153,-87.5483,2021-05-02T19:48:55-0500
7316017871,chicago,2500,2003.0,subaru,legacy,fair,4 cylinders,gas,204000.0,clean,automatic,4wd,full-size,wagon,blue,41.727,-88.113,2021-05-02T19:47:06-0500
7316015936,chicago,2900,2009.0,hyundai,sonata,fair,4 cylinders,gas,215000.0,clean,automatic,fwd,full-size,sedan,black,41.9543,-87.6575,2021-05-02T19:41:32-0500
7316014384,chicago,643,2020.0,lexus,is,fair,6 cylinders,gas,9976.0,clean,automatic,4wd,full-size,sedan,black,41.5102,-87.7406,2021-05-02T19:37:01-0500
7316012332,chicago,4000,2005.0,toyota,camry,good,4 cylinders,gas,188000.0,clean,automatic,fwd,full-size,sedan,grey,42.1598,-87.9644,2021-05-02T19:30:55-0500
7316010479,chicago,3900,2003.0,jeep,liberty,excellent,6 cylinders,gas,151000.0,clean,automatic,4wd,full-size,SUV,black,41.727,-88.113,2021-05-02T19:25:30-0500
7316010223,chicago,4300,2007.0,chrysler,300,good,6 cylinders,gas,162000.0,clean,automatic,4wd,full-size,sedan,silver,41.721,-87.755,2021-05-02T19:24:45-0500
7316009984,chicago,2500,2007.0,chevrolet,equinox,fair,5 cylinders,gas,200000.0,clean,automatic,4wd,full-size,offroad,grey,41.5637,-87.7247,2021-05-02T19:24:05-0500
7316007072,chicago,21500,2018.0,acura,rdx technology package,good,5 cylinders,gas,43000.0,clean,automatic,4wd,full-size,offroad,silver,41.7895,-88.169,2021-05-02T19:15:52-0500
7316006815,chicago,2500,2009.0,nissan,rogue,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,wagon,black,41.622595,-87.633814,2021-05-02T19:15:03-0500
7316002503,chicago,5000,2007.0,nissan,murano,fair,5 cylinders,gas,99700.0,clean,automatic,4wd,full-size,SUV,silver,42.0765,-87.7246,2021-05-02T19:02:55-0500
7315999650,chicago,22000,2014.0,jaguar,Fountaine 2014,good,5 cylinders,other,250000.0,clean,other,4wd,full-size,offroad,grey,41.6721,-87.7357,2021-05-02T18:54:33-0500
7315999642,chicago,1250,2006.0,ford,500,good,5 cylinders,gas,260000.0,clean,automatic,4wd,full-size,sedan,black,42.026345,-87.709295,2021-05-02T18:54:32-0500
7315998393,chicago,261,2019.0,kia,optima,fair,4 cylinders,gas,18021.0,clean,automatic,4wd,full-size,sedan,black,41.9232,-87.8185,2021-05-02T18:51:00-0500
7315997720,chicago,2300,1997.0,mercedes-benz,benz e320,fair,5 cylinders,gas,190000.0,clean,automatic,4wd,full-size,offroad,grey,41.7781,-87.7069,2021-05-02T18:48:57-0500
7315993383,chicago,2900,2011.0,ford,fiesta se,fair,5 cylinders,gas,250000.0,clean,automatic,4wd,full-size,offroad,grey,41.8515,-87.6694,2021-05-02T18:37:43-0500
7315993287,chicago,8500,2012.0,nissan,altima 3.5 se-r,excellent,6 cylinders,gas,10700.0,clean,manual,fwd,full-size,coupe,white,42.009,-88.093,2021-05-02T18:37:28-0500
7315992373,chicago,2500,2009.0,nissan,rogue,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,wagon,silver,41.622595,-87.633814,2021-05-02T18:35:04-0500
7315990483,chicago,1900,2000.0,gmc,savanna,fair,8 cylinders,gas,79000.0,clean,automatic,rwd,full-size,van,white,41.7842,-87.8689,2021-05-02T18:30:15-0500
7315989821,chicago,1500,1998.0,chevrolet,astro,fair,5 cylinders,gas,170000.0,clean,automatic,4wd,full-size,offroad,grey,41.9464,-87.7042,2021-05-02T18:28:27-0500
7315987182,chicago,15500,1993.0,ford,f250,new,8 cylinders,gas,112000.0,clean,automatic,rwd,full-size,truck,blue,41.5186,-87.9806,2021-05-02T18:21:22-0500
7315986901,chicago,3800,2004.0,buick,genesis coupe 3.8 track,excellent,6 cylinders,gas,156000.0,clean,automatic,fwd,mid-size,SUV,blue,41.393296,-87.37568,2021-05-02T18:20:39-0500
7315981763,chicago,585,2016.0,ram,1500,fair,8 cylinders,gas,40369.0,clean,automatic,4wd,full-size,pickup,red,41.593,-88.0507,2021-05-02T18:07:34-0500
7315981230,chicago,1850,2002.0,dodge,stratus,good,6 cylinders,gas,150000.0,clean,manual,rwd,mid-size,coupe,grey,41.5738,-87.6849,2021-05-02T18:06:09-0500
7315979481,chicago,6800,2003.0,dodge,durango slt,good,8 cylinders,gas,71570.0,clean,automatic,4wd,full-size,SUV,red,41.787646,-88.005772,2021-05-02T18:01:58-0500
7315979418,chicago,12495,2013.0,chevrolet,silverado 1500 regular cab,fair,8 cylinders,other,142223.0,clean,automatic,4wd,full-size,pickup,custom,42.1458,-88.023,2021-05-02T18:01:50-0500
7315978850,chicago,1650,1997.0,ford,f-150 xlt,good,6 cylinders,gas,92000.0,clean,automatic,rwd,full-size,pickup,red,42.6955,-89.8598,2021-05-02T18:00:32-0500
7315978679,chicago,5500,1979.0,jaguar,MG Midget,excellent,4 cylinders,gas,46500.0,clean,manual,rwd,full-size,convertible,blue,41.9719,-87.6624,2021-05-02T18:00:08-0500
7315976646,chicago,2700,2005.0,ram,genesis coupe 3.8 track,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,pickup,grey,41.622595,-87.633814,2021-05-02T17:55:06-0500
7315972573,chicago,2700,2011.0,chevrolet,malibu,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,sedan,silver,41.622595,-87.633814,2021-05-02T17:45:11-0500
7315971470,chicago,7500,1973.0,ford,mustang,excellent,8 cylinders,gas,0.0,clean,manual,4wd,full-size,coupe,black,41.2876,-87.7218,2021-05-02T17:42:30-0500
7315970338,chicago,4999,2008.0,ford,focus,fair,5 cylinders,gas,95614.0,clean,automatic,4wd,compact,hatchback,blue,41.58571,-87.69504,2021-05-02T17:39:52-0500
7315969133,chicago,494,2019.0,bmw,x3,fair,4 cylinders,gas,30975.0,clean,automatic,4wd,full-size,SUV,black,41.8713,-87.6277,2021-05-02T17:36:50-0500
7315965068,chicago,4900,2008.0,ford,escape,fair,5 cylinders,gas,133000.0,clean,automatic,4wd,full-size,offroad,grey,41.616034,-88.205347,2021-05-02T17:26:59-0500
7315964296,chicago,2300,2004.0,ford,f-150,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,pickup,grey,41.622595,-87.633814,2021-05-02T17:25:08-0500
7315963259,chicago,22000,2008.0,dodge,challenger srt8,like new,8 cylinders,gas,34000.0,rebuilt,automatic,rwd,full-size,coupe,silver,41.7334,-87.7795,2021-05-02T17:22:40-0500
7315960379,chicago,2900,2013.0,chrysler,200,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,sedan,silver,41.622595,-87.633814,2021-05-02T17:15:11-0500
7315956461,chicago,4000,1986.0,porsche,944 2dr coupe 5-spd,fair,4 cylinders,gas,91000.0,clean,manual,rwd,compact,coupe,grey,41.5238,-88.0928,2021-05-02T17:05:32-0500
7315954154,chicago,1700,2008.0,ram,genesis coupe 3.8 track,fair,5 cylinders,gas,1.0,clean,manual,fwd,full-size,pickup,black,41.622595,-87.633814,2021-05-02T17:00:18-0500
7315953740,chicago,2500,2000.0,mercury,grand marquis,good,8 cylinders,gas,69000.0,clean,automatic,rwd,full-size,other,blue,42.046361,-87.940578,2021-05-02T16:59:21-0500
7315950194,chicago,253,2018.0,toyota,corolla,fair,4 cylinders,gas,58664.0,clean,automatic,4wd,full-size,sedan,black,41.8927,-87.941,2021-05-02T16:50:48-0500
7315945788,chicago,1400,2008.0,kia,rondo,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,wagon,black,41.622595,-87.633814,2021-05-02T16:40:06-0500
7315944832,chicago,233,2017.0,ford,escape,fair,4 cylinders,gas,38593.0,clean,automatic,fwd,full-size,SUV,orange,41.6721,-87.7357,2021-05-02T16:37:53-0500
7315943652,chicago,3800,2007.0,nissan,titan,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,pickup,grey,41.622595,-87.633814,2021-05-02T16:35:08-0500
7315941812,chicago,0,2012.0,ford,flex,fair,6 cylinders,gas,115200.0,clean,other,4wd,full-size,SUV,grey,41.850685,-87.761225,2021-05-02T16:30:53-0500
7315941314,chicago,3200,1999.0,lexus,ls 400,fair,8 cylinders,gas,222000.0,clean,automatic,rwd,full-size,sedan,white,42.0345,-87.7541,2021-05-02T16:29:45-0500
7315940805,chicago,13500,2007.0,lexus,es350,excellent,6 cylinders,gas,42000.0,clean,automatic,fwd,full-size,offroad,black,42.0803,-88.3785,2021-05-02T16:28:23-0500
7315939522,chicago,1950,2000.0,infiniti,g20,fair,4 cylinders,gas,169000.0,clean,automatic,4wd,full-size,offroad,grey,41.9453,-87.7474,2021-05-02T16:25:15-0500
7315934730,chicago,1600,2008.0,volkswagen,jetta,fair,5 cylinders,gas,136482.0,clean,automatic,4wd,compact,sedan,grey,41.622595,-87.633814,2021-05-02T16:14:30-0500
7315931457,chicago,424,2019.0,ford,mustang,fair,4 cylinders,gas,4382.0,clean,automatic,rwd,full-size,coupe,red,41.6976,-88.0873,2021-05-02T16:07:21-0500
7315930448,chicago,1600,2008.0,volkswagen,jetta,fair,5 cylinders,gas,136482.0,clean,automatic,4wd,compact,sedan,grey,41.622595,-87.633814,2021-05-02T16:05:06-0500
7315929610,chicago,3500,2003.0,ford,f-350 super duty,fair,8 cylinders,diesel,240000.0,clean,automatic,rwd,full-size,pickup,custom,42.0458,-88.539,2021-05-02T16:03:17-0500
7315928566,chicago,0,1966.0,ford,fairlane 500,fair,8 cylinders,gas,121000.0,clean,automatic,rwd,full-size,offroad,grey,41.9003,-87.8581,2021-05-02T16:01:13-0500
7315925654,chicago,2400,2008.0,toyota,camry,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,sedan,grey,41.622595,-87.633814,2021-05-02T15:55:14-0500
7315924707,chicago,15000,2014.0,ram,1500,fair,8 cylinders,gas,98000.0,clean,manual,4wd,full-size,truck,grey,41.7143,-87.7516,2021-05-02T15:53:18-0500
7315918541,chicago,1700,2006.0,chevrolet,equinox,fair,5 cylinders,gas,126311.0,clean,automatic,4wd,full-size,SUV,silver,41.622595,-87.633814,2021-05-02T15:40:08-0500
7315918383,chicago,2999,1999.0,jaguar,1999 Saab 9-3 Trims,excellent,4 cylinders,gas,180000.0,clean,automatic,fwd,mid-size,hatchback,red,42.0116,-87.7076,2021-05-02T15:39:46-0500
7315917585,chicago,3800,2005.0,toyota,sienna xle,fair,5 cylinders,gas,123000.0,clean,automatic,4wd,full-size,offroad,grey,41.8378,-87.7602,2021-05-02T15:37:58-0500
7315917385,chicago,366,2019.0,ford,flex,fair,6 cylinders,gas,31096.0,clean,automatic,4wd,full-size,SUV,black,41.5134,-87.6742,2021-05-02T15:37:31-0500
7315916206,chicago,5900,2006.0,toyota,avalon touring,like new,6 cylinders,gas,189000.0,clean,automatic,fwd,full-size,sedan,orange,41.735033,-87.721551,2021-05-02T15:34:53-0500
7315910901,chicago,2500,2006.0,chrysler,pacifica,good,4 cylinders,gas,130950.0,clean,automatic,4wd,full-size,hatchback,silver,41.9699,-87.7603,2021-05-02T15:24:03-0500
7315893540,chicago,3500,2010.0,gmc,acadia,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,wagon,black,41.622595,-87.633814,2021-05-02T14:50:10-0500
7315893154,chicago,7000,2010.0,ford,ranger,good,6 cylinders,gas,59000.0,rebuilt,automatic,rwd,mid-size,truck,white,41.5998,-87.6906,2021-05-02T14:49:20-0500
7315892063,chicago,6400,2011.0,lincoln,mkz,good,4 cylinders,hybrid,97400.0,clean,automatic,fwd,full-size,sedan,black,41.7967,-88.171,2021-05-02T14:47:07-0500
7315891653,chicago,3000,1994.0,ford,ranger,fair,6 cylinders,gas,81000.0,clean,manual,rwd,mid-size,pickup,blue,41.931731,-87.720207,2021-05-02T14:46:24-0500
7315891080,chicago,7400,2014.0,volkswagen,jetta tdi,excellent,4 cylinders,diesel,83000.0,rebuilt,manual,fwd,full-size,offroad,blue,41.8426,-87.6306,2021-05-02T14:45:20-0500
7315888758,chicago,26980,2012.5,jaguar,A4,fair,4 cylinders,gas,44010.0,clean,automatic,4wd,full-size,sedan,black,41.603291,-87.762273,2021-05-02T14:40:49-0500
7315888640,chicago,17980,2014.5,jaguar,n Rogue,fair,4 cylinders,gas,59128.0,clean,automatic,fwd,full-size,SUV,silver,41.603291,-87.762273,2021-05-02T14:40:34-0500
7315887081,chicago,303,2018.0,toyota,rav4,fair,4 cylinders,gas,42127.0,clean,automatic,4wd,full-size,SUV,silver,41.8515,-87.6694,2021-05-02T14:37:27-0500
7315885905,chicago,3900,2015.0,dodge,dart,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,sedan,silver,41.622595,-87.633814,2021-05-02T14:35:12-0500
7315885534,chicago,6500,1987.0,volkswagen,cabriolet,excellent,5 cylinders,gas,114000.0,clean,automatic,4wd,full-size,offroad,grey,41.5342,-87.8911,2021-05-02T14:34:26-0500
7315882621,chicago,7500,1973.0,jeep,cj5,good,8 cylinders,gas,999999.0,clean,manual,4wd,mid-size,convertible,brown,41.5067,-87.9631,2021-05-02T14:28:45-0500
7315880840,chicago,3700,2009.0,gmc,acadia,fair,5 cylinders,gas,1.0,clean,automatic,4wd,full-size,SUV,black,41.622595,-87.633814,2021-05-02T14:25:06-0500
7315877279,chicago,7500,2010.0,acura,tl sh-awd,good,6 cylinders,gas,158000.0,clean,automatic,4wd,full-size,sedan,silver,41.824197,-87.870069,2021-05-02T14:18:10-0500
7315873831,chicago,23990,2012.0,jeep,wrangler sahara sport,good,6 cylinders,gas,66649.0,clean,other,4wd,full-size,other,red,42.01,-87.84,2021-05-02T14:11:21-0500
7315873684,chicago,35990,2018.0,ford,f150 super cab xlt pickup,good,6 cylinders,gas,22812.0,clean,other,4wd,full-size,pickup,black,42.01,-87.84,2021-05-02T14:11:08-0500
7315871794,chicago,642,2019.0,jeep,wrangler,fair,6 cylinders,gas,60545.0,clean,automatic,4wd,full-size,SUV,silver,41.8397,-88.0887,2021-05-02T14:07:20-0500
7315868405,chicago,24990,2016.0,mazda,mx-5 miata grand touring,good,5 cylinders,gas,6218.0,clean,other,rwd,full-size,other,grey,41.83,-87.68,2021-05-02T14:01:10-0500
7315868302,chicago,24590,2015.0,dodge,charger r/t road and track,good,8 cylinders,gas,79134.0,clean,other,rwd,full-size,sedan,black,41.88,-87.78,2021-05-02T14:01:01-0500
7315865868,chicago,5500,2009.0,gmc,yukon,fair,5 cylinders,gas,1.0,clean,automatic,fwd,full-size,SUV,grey,41.622595,-87.633814,2021-05-02T13:56:21-0500
7315865787,chicago,1500,2006.0,pontiac,g6,fair,5 cylinders,gas,1.0,clean,automatic,4wd,compact,sedan,silver,41.622595,-87.633814,2021-05-02T13:56:13-0500
7315859615,chicago,2200,2009.0,volkswagen,jetta,good,5 cylinders,gas,182000.0,clean,automatic,4wd,full-size,offroad,grey,42.04,-87.7285,2021-05-02T13:43:50-0500
7315858264,chicago,26590,2018.0,nissan,frontier crew cab sv,good,6 cylinders,gas,40176.0,clean,other,fwd,full-size,pickup,silver,41.88,-87.78,2021-05-02T13:41:12-0500
7315858188,chicago,35990,2020.0,ford,ranger supercab xlt pickup,good,5 cylinders,gas,3928.0,clean,other,4wd,full-size,pickup,blue,41.88,-87.78,2021-05-02T13:41:05-0500
7315858624,chicago,21000,2012.0,jaguar,ISUZU NPR-HD BOXTRUCK,like new,4 cylinders,diesel,174000.0,clean,automatic,rwd,full-size,truck,white,44.767918,-85.614996,2021-05-02T13:41:51-0500
7315857181,chicago,8000,2009.0,chevrolet,silverado,good,8 cylinders,gas,220000.0,clean,automatic,4wd,full-size,truck,black,41.9735,-87.8658,2021-05-02T13:38:56-0500
